"from_node","to_node","lcp_length_m","lcp_cost"
11926,11957,920.95454429505,25310.1843528748
11934,12033,1250.95454429505,45598.1187171936
11831,11936,1122.42640687119,31848.2892723083
11902,11940,803.9696961967,19049.4214668274
11948,11999,632.132034355964,10752.5480232239
11957,11996,866.101730552664,22322.6055374146
11960,12004,1174.26406871193,36759.9990577698
11926,11963,1019.11688245431,28966.0826759338
11735,11966,1958.52813742385,103544.222202301
11510,11986,5924.55844122716,880232.26166153
11990,11992,714.852813742386,13105.4518318176
11998,12056,1447.64501987817,62137.3262367249
12001,12002,402.426406871193,4221.99825668335
11789,12003,5267.78787337689,809059.375400543
11999,12004,1109.11688245431,33792.218662262
11885,12014,2815.58441227157,234017.136112213
12016,12054,1727.9393923934,86286.4309425354
11999,12020,893.9696961967,23231.5660743713
12022,12030,556.690475583121,9275.0093421936
12023,12036,3868.23376490863,385335.748447418
12024,12052,768.822509939086,17620.5237159729
12025,12104,943.675323681471,26372.4215431213
12028,12149,1869.41125496954,89254.7621498108
11940,12036,2012.13203435596,102436.948551178
11963,12045,1129.70562748477,32664.5855751038
12051,12052,769.705627484771,15450.5908851624
12001,12054,1196.10173055266,41442.520450592
12056,12100,1230.36579926459,45419.644203186
12057,12083,1264.26406871193,42284.026096344
12063,12167,1316.98484809835,44801.1624183655
12004,12067,1911.83766184073,93581.9322853088
12070,12084,784.264068711929,17459.9345436096
12075,12088,450,5362.73559570312
11706,12097,3362.86363288514,330506.461460114
12099,12106,504.852813742386,6647.45351028442
12100,12166,1208.52813742386,42501.5238685608
12051,12101,990,25160.6158752441
12063,12117,1982.13203435596,99440.3167762756
12125,12145,739.705627484771,14306.3269081116
12130,12170,2085.80735803743,118617.054416656
12131,12146,552.426406871193,7843.83591842651
12140,12173,466.690475583121,6729.75818634033
12054,12141,2008.23376490863,111409.321811676
12142,12166,2850.36579926459,218397.633213043
12084,12147,1040.95454429505,32152.8239326477
12148,12161,854.558441227157,19299.4547767639
12131,12161,814.264068711929,18714.4282875061
12167,12217,1091.54328932551,33229.4215126038
12170,12194,793.675323681471,18829.4566612244
12170,12171,1348.23376490863,53245.5179786682
12179,12212,752.132034355964,14945.1048316956
12182,12194,1098.82250993909,34641.2427101135
12184,12274,711.837661840736,14414.7271003723
12187,12238,534.852813742386,7437.04141616821
12104,12188,1371.83766184073,49073.3765602112
12193,12214,937.279220613579,22512.4144325256
12198,12568,6488.52813742385,1061678.99161148
12200,12232,487.279220613579,6342.41935348511
12214,12252,709.705627484771,13211.5916786194
12166,12221,1864.62986797652,102802.226184845
12148,12233,1269.41125496954,41973.6027259827
12235,12273,1232.13203435596,38915.3317909241
12238,12251,489.411254969543,7111.38271713257
12240,12273,636.396103067893,12357.6620864868
12241,13498,3981.83766184073,399262.663913727
12256,12307,1345.21861300698,53779.8909263611
12267,12279,2164.26406871193,119724.142856598
12252,12268,739.705627484771,14306.3269081116
12279,12313,1054.26406871193,30034.6502723694
12252,12287,920.95454429505,25310.1843528748
12290,12356,780,15751.440246582
12251,12292,896.101730552664,23896.6575965881
12212,12294,1246.69047558312,41535.4214515686
12292,12307,1355.51298552221,54331.3768806458
12308,12339,1093.67532368147,34846.8462562561
12097,12312,4383.74675043083,525136.292392731
12316,12407,2636.10173055266,181077.586277008
12273,12324,942.426406871193,22511.7166099548
12184,12328,1537.64501987817,69992.3521156311
12347,12359,1134.85281374239,32631.7426643372
12365,12385,623.9696961967,11684.2147331238
12375,12407,1834.62986797652,99599.6561927795
12383,12490,3075.29003975634,278730.113956451
12324,12391,1200,36819.791229248
12393,12494,1835.5129855222,96073.3932228088
12356,12404,1403.08657865101,57856.1170082092
12385,12407,923.9696961967,24702.3858070374
12416,12429,636.396103067893,12357.6620864868
12418,12644,1337.9393923934,53072.7758674622
12425,12512,1376.10173055266,53714.234287262
12436,12540,981.837661840736,25992.9035682678
12443,12490,2641.61471607487,202669.934360504
12436,12453,1090.66017177982,35425.274684906
12472,12781,6644.77272147524,1261703.61075211
12474,12522,517.279220613579,7100.37480545044
12485,12838,8157.93072687561,1951439.05289078
12507,12940,1506.39610306789,61295.3524513245
12512,12535,1031.54328932551,29951.4026222229
12520,12526,4736.98484809835,563548.86523819
12525,12564,1116.39610306789,35342.5297279358
12526,12595,1797.35064736294,95291.6716346741
12535,12557,786.396103067893,18364.5123176575
12543,12585,803.9696961967,19049.4214668274
12549,12847,2407.27922061358,145917.455448151
12564,12620,926.101730552664,25504.0459632874
12566,12633,1114.26406871193,33307.3248939514
12549,12568,2694.85281374239,182377.965076447
12585,12605,724.264068711929,15086.9711341858
12590,12614,1403.9696961967,53299.7778663635
12591,12686,1087.27922061358,30159.6188697815
12594,12705,1754.92424049175,90843.8460121155
12603,12650,1098.82250993909,34641.2427101135
12606,12660,2240.95454429505,133977.907260895
12614,12694,1366.69047558312,49415.3288612366
12540,12621,1864.62986797652,102802.226184845
12490,12631,3611.391770309,385245.944705963
12591,12632,1159.70562748477,34389.3206214905
12620,12633,1082.13203435596,30196.1432533264
12634,12843,2311.61471607487,157271.695987701
12633,12639,1239.41125496954,40078.1328163147
12644,12681,804.852813742386,16544.8042488098
12686,12724,637.279220613579,10603.8147773743
12705,12761,1158.82250993909,38204.7466773987
12724,12755,624.852813742386,10066.393787384
12731,12736,1649.11688245431,71199.0215187073
12621,12733,1892.13203435596,90684.3919715881
12736,12779,672.426406871193,11548.217754364
12681,12740,1180.66017177982,41382.0841407776
12743,12777,674.558441227157,12359.3640785217
12750,12810,2019.77705423413,119348.468997955
12761,12776,526.690475583121,8310.32976531982
12765,12843,1850.07142674936,99942.9910926819
12781,12803,1490.95454429505,63166.0176124573
12804,12851,858.822509939086,21838.0592079163
12810,12875,904.264068711929,22660.2615394592
12811,12851,1811.54328932551,85736.7907447815
12779,12817,1154.55844122716,34467.2422828674
12820,12962,1145.51298552221,39423.7118911743
12838,12846,1194.85281374239,36141.2125740051
12841,13425,2775.80735803743,202705.467075348
12843,12846,709.705627484771,13211.5916786194
12849,13040,1719.77705423413,87589.2736701965
12776,12864,2711.02597104441,216143.283115387
12868,12888,512.132034355964,7288.96727371216
12891,12979,1226.10173055266,43395.1179847717
12898,12971,1890.36579926459,102448.110385895
12902,12971,1054.26406871193,30034.6502723694
12913,12957,612.426406871193,9606.0267906189
12875,12920,2464.26406871193,154537.514499664
12817,12926,2767.64501987817,209792.288852692
12888,12940,630,10342.029083252
12846,12969,1848.82250993908,90643.3247413635
12977,13050,1093.67532368147,34846.8462562561
12940,12995,757.279220613579,14827.254611969
13011,13056,711.837661840736,14414.7271003723
13026,13056,962.132034355964,24023.5867652893
13055,13095,863.9696961967,21796.0669288635
13077,13143,1218.82250993909,41917.5246315002
12847,13093,4749.62553521762,664566.965213776
13095,13100,369.411254969543,4148.3325843811
13050,13101,1882.20346110533,104518.675113678
13107,13140,1409.11688245431,52770.0903663635
13140,13168,664.264068711929,12860.2012367249
13143,13193,706.690475583121,14581.3076667786
13147,13168,1548.82250993908,65061.5762062073
13152,13190,853.675323681471,21700.1994667053
13158,13166,1369.70562748477,47740.5817604065
13160,13221,1343.9696961967,49159.399936676
13166,13192,619.705627484771,10188.3286323547
13140,13171,1273.67532368147,46236.5434303284
13166,13172,714.852813742386,13105.4518318176
13221,13281,806.98484809835,17544.9693946838
13226,13305,1510.66017177982,66223.2041053772
13228,13379,2789.4826817189,221032.032627106
12957,13237,4701.83766184073,555807.408908844
13238,13393,1313.08657865101,50973.9720954895
13258,13385,1464.85281374239,54158.9754524231
13260,15818,294.852813742386,2404.25375747681
13221,13280,806.101730552664,19682.6224136353
13284,13383,1006.69047558312,27947.3332252502
13305,13414,1268.52813742386,46534.2316017151
13147,13316,1924.26406871193,95113.4451026917
13425,13600,1502.49783362056,66900.828956604
13280,13445,1008.82250993909,29562.4840736389
13452,13687,3926.83332908184,452154.883152008
13393,13462,1955.5129855222,107993.725925446
13490,13510,1472.13203435596,55220.4445838928
13498,13584,3224.04112294606,294632.084629059
13510,13531,1264.26406871193,42284.026096344
13522,13604,1460.95454429505,60835.0746803284
13524,13625,959.116882454314,25909.6941261292
13584,13662,851.543289325507,21041.3141517639
13640,13758,1338.82250993908,49814.1068458557
13650,13759,1516.69047558312,60276.9557533264
13687,13789,2225.5129855222,136965.329319
13258,13699,5375.72726577029,853238.257930756
13718,13796,1169.11688245431,37222.3804969788
13414,13733,3889.70562748477,379918.551364899
13758,13812,856.690475583121,20807.6045570374
13768,13800,602.132034355964,9826.00166702271
13604,13786,2054.55844122716,106970.606082916
13789,13852,784.264068711929,17459.9345436096
13833,13858,3046.69047558312,235334.029666901
13836,14026,3074.55844122716,238101.087833405
13837,13878,752.132034355964,14945.1048316956
13841,13896,759.411254969543,15943.8310585022
13855,14349,1190.95454429505,41578.7770729065
13786,13867,2907.35064736294,233907.78445816
13796,13873,1654.62986797652,81763.2678604126
13886,14011,1586.98484809835,64485.8475379944
13899,14096,2029.70562748477,104049.571018219
13958,14026,976.690475583121,26448.288974762
13960,14100,1277.9393923934,48462.5410804749
14011,14022,559.705627484771,8399.32942581177
13873,14045,3349.55410846826,331407.240222931
14046,14065,404.558441227157,4852.53804397583
14011,14056,1460.95454429505,60835.0746803284
14046,14081,623.9696961967,11684.2147331238
14165,14167,626.98484809835,11042.5383491516
14022,14200,2607.35064736294,191461.41324234
14226,14623,3100.66017177982,252134.97586441
14236,14455,3559.18830920367,351201.643222809
14167,14237,801.837661840736,17917.405216217
14262,14293,1739.11688245431,78861.7226295471
14293,14444,1539.41125496954,61018.7125282288
14200,14307,3104.04112294606,274636.415195465
14335,14391,1293.38095116624,48784.4138832092
14349,14415,792.426406871193,15972.5997276306
14366,14446,1140,33270.0269470215
14368,14405,662.132034355964,11742.1948127747
14391,14427,547.279220613579,7914.13931655884
14399,14446,1487.9393923934,65111.7993812561
14404,14576,1923.38095116624,101548.182834625
14436,14585,1520.95454429505,65533.4205055237
14442,14509,1117.27922061358,31817.5742530823
14444,14585,1150.66017177982,39317.6665077209
14455,14535,1563.38095116624,69396.960849762
14237,14468,3459.41125496954,301598.425357819
14427,14469,912.426406871193,21116.9815635681
14494,14575,744.852813742386,14205.3341560364
14500,14585,823.675323681471,20208.6590042114
14507,14531,1286.98484809835,42831.6638832092
14514,14700,2299.18830920368,155404.976200104
14515,14727,6140.80302527854,1068162.76700211
14399,14550,2336.46752981725,161003.149784088
14556,14700,1390.66017177982,56677.2443580627
14576,14579,432.426406871193,4859.45412826538
14604,14759,1502.13203435596,57470.0911903381
14575,14615,2311.24891681028,139445.031833649
14623,14687,1394.55844122716,49841.472782135
14639,14712,589.705627484771,9273.59349441528
14670,14783,749.116882454314,16422.057056427
14677,14685,624.852813742386,10066.393787384
14677,14693,810,16941.322479248
14708,14759,1058.52813742386,33102.5086250305
14710,14794,846.396103067893,21134.0335884094
14715,14765,612.426406871193,9606.0267906189
14710,14718,1422.79220613578,60002.332447052
14727,14904,1847.9393923934,97768.7826881409
14770,14897,1482.79220613578,65009.6016731262
14815,14884,1355.51298552221,54331.3768806458
14871,14974,1173.38095116624,40593.8688850403
14880,15013,1774.62986797652,93280.0826454163
14884,14948,1348.23376490863,53245.5179786682
14783,14886,1182.42640687119,35320.4800071716
14887,14973,1182.42640687119,35320.4800071716
14708,14922,1313.08657865101,50973.9720954895
14934,15105,1601.54328932551,67746.0793190002
14948,15022,1220.95454429505,43562.9352760315
14708,14950,1654.62986797652,81763.2678604126
14960,15057,1484.55844122716,56349.000125885
14974,14987,621.837661840736,11232.9405250549
14975,14994,803.9696961967,19049.4214668274
14976,15081,1923.38095116624,101548.182834625
14950,15004,3652.20346110532,358958.916416168
15013,15082,768.822509939086,17620.5237159729
15021,15052,1064.55844122716,29444.0971412659
15022,15074,1040.95454429505,32152.8239326477
15028,15082,616.690475583121,11293.6248664856
15039,15248,1028.52813742386,31331.0480995178
14975,15052,1001.54328932551,28374.8578224182
15022,15057,1353.38095116624,53117.1222267151
14886,15076,2607.35064736294,191461.41324234
15100,16580,1461.83766184073,55476.0652198792
15105,15166,716.98484809835,14098.4138832092
15039,15123,1215.80735803744,43587.6057624817
15145,15164,864.852813742386,19064.2743415833
15074,15146,1568.52813742386,68853.2355079651
15164,15196,833.9696961967,20407.8914070129
15176,15269,1625.51298552221,76639.9050331116
15177,15248,1245.80735803744,45664.1655311584
15194,15256,1214.55844122716,38040.7999305725
15164,15201,1501.24891681028,62047.7736549377
15209,15401,1408.23376490863,57789.2901649475
15235,15332,916.690475583121,23562.3492164612
15248,15325,886.690475583121,22168.1591529846
15250,15256,1736.10173055266,82284.7471656799
15146,15319,1943.08657865101,106138.897983551
15326,15357,544.264068711929,8840.94507217407
15327,15407,888.822509939086,23309.5198860168
15359,15458,1213.67532368147,42279.6460609436
15367,15438,539.116882454314,8747.98983383179
15385,15526,2549.4826817189,60499.8878822327
15386,15464,704.558441227157,13402.7516212463
15395,15401,1152.42640687119,33565.7451438904
15357,15406,848.528137423857,21786.8062210083
15422,15477,1108.23376490863,36484.8123512268
15437,15469,814.264068711929,18714.4282875061
15386,15456,1586.10173055266,69746.1210670471
15458,15470,879.411254969543,20889.4369239807
15474,15477,659.116882454314,12909.8322944641
15492,15564,1324.26406871193,46186.7009010315
15495,15700,1244.55844122716,39894.7697181702
15514,15548,1003.67532368147,29652.3520088196
15269,15518,2634.85281374239,174368.494983673
15526,15547,1082.13203435596,30196.1432533264
15547,15575,446.98484809835,5920.26056289673
15456,15551,1592.13203435596,64453.0009803772
15553,16035,4052.49783362055,431458.998935699
15564,15646,1018.23376490863,31233.0865859985
15551,15565,2157.35064736294,134706.587619781
15551,15601,9113.08657865101,2090836.84903336
15613,15865,2336.98484809835,138315.387943268
15620,15707,752.132034355964,14945.1048316956
15634,15709,877.279220613579,19770.6944923401
15646,15684,744.852813742386,14205.3341560364
15575,15648,956.101730552664,27132.4560432434
15671,15751,1053.38095116624,32960.2681922913
15674,15749,1333.67532368147,50321.1635475159
15648,15676,1068.82250993909,32906.2562599182
15684,15696,469.705627484771,6059.33810806274
15676,15690,1182.42640687119,35320.4800071716
15700,15902,1191.83766184074,37477.1910438538
15709,15809,806.98484809835,17544.9693946838
15715,15749,1051.24891681028,32145.6826210022
15646,15752,913.675323681471,24788.9556770325
15761,15771,699.411254969543,13732.4068031311
15771,15811,909.411254969543,22244.9071083069
15749,15812,1820.95454429505,91199.4130592346
15860,15865,614.558441227157,10412.138507843
15862,16040,2090.07142674936,125599.629184723
15811,15884,1313.9696961967,47162.9770851135
15809,15886,1406.10173055266,55894.9899635315
15894,16144,2842.20346110532,226252.019931793
15902,16000,964.264068711929,25477.202091217
15903,15926,714.852813742386,13105.4518318176
15676,15941,2208.82250993908,127281.42294693
15944,16047,629.116882454314,11800.1722145081
15944,15985,794.558441227157,16812.3234901428
16010,16042,699.411254969543,13732.4068031311
15884,16020,1521.83766184073,59971.4603004456
16035,16195,459.411254969543,6305.82597732544
16040,16193,1711.24891681028,78908.7430152893
15860,16049,1306.69047558312,45385.3752479553
16083,16108,942.426406871193,22511.7166099548
16089,16162,919.705627484771,21833.324344635
16093,16282,1436.10173055266,58112.4853248596
16093,16098,2081.54328932551,112102.175205231
16103,16267,3164.04112294606,284549.772373199
16042,16108,956.98484809835,24216.1417579651
16047,16114,1027.27922061358,26967.8989295959
15886,16124,1990.66017177982,110304.56961441
16127,16135,864.852813742386,19064.2743415833
16128,16231,1014.85281374239,26152.8022956848
16144,16320,2618.01081914276,202828.619258881
16162,16257,893.9696961967,23231.5660743713
16169,16184,572.132034355964,8927.65202713013
16127,16178,1273.67532368147,46236.5434303284
16193,16226,1561.24891681028,66603.2379493713
16206,16282,806.98484809835,17544.9693946838
16219,16226,1179.41125496954,36430.0168190002
16242,16374,834.852813742386,17784.3920173645
16255,16263,1117.27922061358,31817.5742530823
16257,16322,776.98484809835,16353.6312904358
16267,16407,1947.35064736294,111076.74930191
16293,16332,526.690475583121,8310.32976531982
16294,16539,1381.24891681028,53214.9293556213
16297,16374,702.426406871193,12582.9529380798
16219,16317,2004.85281374239,101134.206287384
16321,16405,936.396103067893,25539.293888092
16206,16344,1057.27922061358,28535.8541297913
16348,16360,724.264068711929,15086.9711341858
16317,16350,2275.21861300698,145676.965549469
16263,16363,2064.85281374239,107253.676197052
16332,16365,586.690475583121,10273.0250740051
16195,16393,2492.49783362055,174710.133213043
16451,16529,1040.95454429505,32152.8239326477
16374,16456,789.411254969543,17115.4064979553
16460,16613,972.426406871193,23959.1724815369
16474,16564,487.279220613579,6342.41935348511
16480,16580,956.98484809835,24216.1417579651
16503,16705,2110.66017177982,122816.84305191
16529,16599,702.426406871193,12582.9529380798
16539,16580,1008.82250993909,29562.4840736389
16547,16666,1371.83766184073,49073.3765602112
16579,16925,3094.26406871193,242285.581272125
16598,16599,492.426406871193,6261.64500045776
16603,16901,2099.4826817189,129640.227176666
16630,16923,2973.74675043083,256208.931003571
16637,16641,666.396103067893,13319.5294456482
16666,16741,948.822509939086,26356.1651954651
16668,16775,744.852813742386,14205.3341560364
16681,16967,1655.51298552221,79308.8150978088
16705,16765,1166.10173055266,39527.3602027893
16711,16762,602.132034355964,9826.00166702271
16722,16758,849.411254969543,19587.1674537659
16741,16809,591.837661840736,10262.8071632385
16756,16787,969.411254969543,25083.0231971741
16767,16812,888.822509939086,23309.5198860168
16772,16830,1199.11688245431,39016.62707901
16805,16886,929.116882454314,24448.7979469299
16809,16830,667.279220613579,11597.579334259
16867,17259,3360.73159852918,327241.867832184
16889,16945,708.822509939086,15044.7035484314
16830,16901,961.248916810279,27175.3300666809
16912,17587,1769.11688245431,81493.4870948792
16923,16984,1326.39610306789,48487.7177467346
16925,17009,2368.23376490863,150939.214878082
16967,17082,1188.82250993909,40052.097202301
16974,17065,1181.54328932551,38395.6045265198
16981,17513,1346.10173055266,51583.243686676
16982,16985,877.279220613579,19770.6944923401
16984,17057,801.837661840736,17917.405216217
16991,17277,2498.52813742385,163893.423007965
17009,17077,654.852813742386,11035.9816474915
16901,17022,1545.80735803743,68380.0969581604
16985,17046,899.116882454314,23013.3850440979
17065,17151,1064.55844122716,29444.0971412659
17057,17151,916.690475583121,23562.3492164612
17082,17193,1557.35064736294,71984.1160850525
17195,17592,1846.69047558312,88134.9577674866
17228,17410,1194.85281374239,36141.2125740051
16982,17276,3242.86363288514,308376.001499176
17277,17554,2322.79220613578,150577.304721832
17022,17367,2478.82250993908,159010.674472809
17410,17474,561.837661840736,9310.03136062622
17458,17597,847.279220613579,18472.739200592
17526,17594,1035.80735803744,31874.3276443481
17551,17690,847.279220613579,18472.739200592
17554,17627,786.396103067893,18364.5123176575
17513,17592,1478.52813742386,61763.910068512
17594,17707,810,16941.322479248
17629,17773,980.95454429505,28612.7298316956
17636,17707,859.705627484771,19144.3252296448
17629,17649,1086.39610306789,33619.0973854065
17682,17690,1210.66017177982,43466.3520698547
17712,17810,1039.70562748477,27751.3225746155
17707,17742,847.279220613579,18472.739200592
17756,17852,848.528137423857,21786.8062210083
17773,17786,792.426406871193,15972.5997276306
17801,17896,653.9696961967,12778.2569351196
17802,17890,1712.49783362056,86488.9323768616
17809,17900,914.558441227157,21973.012424469
17810,17819,924.852813742386,21763.7444343567
17801,17819,762.426406871193,14795.1439476013
17822,17919,1907.9393923934,103727.896945953
17587,17832,2256.39610306789,132077.969150543
17852,17873,874.264068711929,21305.088809967
17872,17964,1597.27922061358,64551.3334999084
17873,17983,422.132034355964,5146.81377792358
17819,17889,1297.27922061358,42742.7342567444
17810,17890,1273.67532368147,46236.5434303284
17900,17919,902.132034355964,21207.3084754944
17919,17991,651.837661840736,12261.9700202942
17931,18185,937.279220613579,22512.4144325256
17934,17964,1212.42640687119,37127.9360618591
17953,18102,1189.70562748477,36163.5845069885
17964,17967,732.426406871193,13670.4088096619
17873,17968,942.426406871193,22511.7166099548
17991,18038,799.705627484771,16635.3261146545
18039,18047,1096.69047558312,32697.9478187561
17983,18047,724.264068711929,15086.9711341858
18049,18500,1520.95454429505,65533.4205055237
17890,18050,1689.77705423413,84593.290348053
18055,18097,524.558441227157,7816.66182327271
18059,18090,793.675323681471,18829.4566612244
18077,18171,968.528137423857,27879.7211647034
18112,18287,1310.95454429505,49765.876499176
18113,18430,2773.67532368147,198975.222080231
18047,18119,876.396103067893,22553.0999946594
18039,18148,1099.70562748477,30980.3216896057
18050,18186,1877.9393923934,100726.907932281
18102,18192,2174.04112294606,139798.837406158
18097,18193,811.248916810279,19604.8494300842
18232,18411,1626.39610306789,70721.2521095276
18235,18275,522.426406871193,7026.38004684448
18244,18313,956.98484809835,24216.1417579651
18298,18376,1080,29900.2626647949
18309,18316,804.852813742386,16544.8042488098
18344,18385,773.9696961967,17727.9607887268
18354,18495,874.264068711929,21305.088809967
18357,18376,866.98484809835,20075.8061256409
18358,18422,574.264068711929,9798.65240859985
18354,18359,872.132034355964,19857.6615943909
18364,18385,1212.42640687119,37127.9360618591
18377,18577,1049.11688245431,30536.2990760803
18387,18500,963.380951166243,27671.7547874451
18411,18516,732.426406871193,13670.4088096619
18426,18666,1365.80735803743,54308.3010902405
18430,18594,1071.83766184074,30646.4004249573
18344,18437,1400.95454429505,56306.7610816956
18508,18930,2063.9696961967,110739.482395172
18513,18571,853.675323681471,21700.1994667053
17931,18522,1744.62986797652,90149.2628822327
18538,18615,624.852813742386,10066.393787384
18545,18723,1812.79220613578,95166.3775367737
18577,18689,883.675323681471,23223.4374427795
18582,18612,1010.95454429505,30372.4613380432
18422,18590,1269.41125496954,41973.6027259827
18616,18726,992.132034355964,25490.2182655334
18633,18788,1542.42640687119,59933.6245994568
18364,18650,1679.11688245431,73714.4898414612
18654,18971,864.852813742386,19064.2743415833
18666,18713,823.675323681471,20208.6590042114
18675,18900,757.279220613579,14827.254611969
18676,18936,1376.10173055266,53714.234287262
18689,18721,1292.13203435596,42721.6099891663
18723,18780,842.132034355964,18571.0300941467
18726,18761,636.396103067893,12357.6620864868
18778,18877,709.705627484771,13211.5916786194
18788,18981,1349.11688245431,48612.8575782776
18538,18791,1316.10173055266,49480.1969337463
18812,18887,619.705627484771,10188.3286323547
18820,18930,1748.52813742386,84028.6401100159
18822,18936,913.675323681471,24788.9556770325
18612,18859,1626.39610306789,70721.2521095276
18726,18863,1378.23376490863,55546.2873573303
18884,19422,1540.66017177982,68696.3540077209
18778,18886,1116.39610306789,35342.5297279358
18919,19847,501.837661840736,7525.93011856079
18930,18981,902.132034355964,21207.3084754944
18931,19237,1244.55844122716,39894.7697181702
18936,18993,752.132034355964,14945.1048316956
18942,19049,1574.92424049175,73504.6287879944
18954,19049,1420.66017177982,59012.4277992249
18980,19087,1435.21861300698,61078.4993934631
18981,18992,1062.42640687119,28556.0983543396
19017,19084,961.248916810279,27175.3300666809
19025,19215,1076.98484809835,30357.8152198792
19042,19088,499.705627484771,6791.11839675903
19049,19157,966.396103067893,27073.452091217
19055,19073,812.132034355964,17311.3832130432
19081,19157,891.837661840736,21754.5074501038
19084,19151,784.264068711929,17459.9345436096
19087,19182,607.279220613579,9665.85934829712
19095,19121,890.95454429505,23981.4990615845
19123,19255,962.132034355964,24044.0718727112
19150,19151,632.132034355964,10752.5480232239
19180,19311,649.705627484771,11152.5926551819
19182,19194,877.279220613579,19770.6944923401
19207,19255,564.852813742386,8266.9236946106
19208,19215,1082.13203435596,30196.1432533264
19215,19300,686.98484809835,13031.1050758362
19220,19269,933.380951166243,26297.8142166138
19180,19222,762.426406871193,14795.1439476013
19237,19241,642.426406871193,10550.7619743347
19241,19313,664.264068711929,12865.8686256409
19207,19260,1022.13203435596,27019.8650550842
19157,19267,882.426406871193,19759.5256919861
19279,19338,1202.13203435596,37088.7000160217
19282,19334,727.279220613579,13709.2991371155
19287,19528,1087.27922061358,30159.6188697815
19288,19313,612.426406871193,9606.0267906189
18508,19295,2278.59956417322,153748.481624603
19288,19297,1335.80735803743,52093.1416053772
19327,19338,979.705627484771,24702.3234596252
19311,19332,836.98484809835,18794.4681129456
19334,19372,424.264068711929,5595.725440979
19341,19459,1086.39610306789,33619.0973854065
19370,19392,1068.82250993909,32906.2562599182
19421,19556,894.852813742386,20393.8621101379
19422,19538,1526.10173055266,64980.0332984924
19426,19783,1577.9393923934,72776.3916053772
19453,19789,1602.42640687119,64665.8153343201
19455,19550,981.837661840736,25992.9035682678
19459,19550,734.558441227157,14492.3396644592
19372,19461,579.411254969543,9726.56453323364
19487,19599,1169.11688245431,37222.3804969788
19461,19514,849.411254969543,19587.1674537659
19279,19516,1200,36819.791229248
19538,19723,1179.41125496954,36430.0168190002
19370,19551,2494.62986797652,178428.752719879
19552,19792,1367.9393923934,55408.1944007874
19555,19730,1272.42640687119,40870.1269798279
19576,19655,632.132034355964,10752.5480232239
19589,19753,736.690475583121,15757.5968971252
19550,19592,1128.82250993909,36395.169467926
19603,19770,896.101730552664,23896.6575965881
19609,19618,499.705627484771,6791.11839675903
19538,19632,1394.55844122716,49841.472782135
19550,19634,1082.13203435596,30196.1432533264
19658,19840,2134.26406871193,116482.790439606
19632,19674,1613.9696961967,69217.0914039612
19514,19685,1746.39610306789,80879.3931007385
19712,19783,934.264068711929,24038.7606544495
19719,19962,1987.27922061358,99635.4168739319
19723,19770,653.9696961967,12778.2569351196
19730,19753,569.116882454314,9699.45223236084
19774,19788,1791.83766184073,82431.142124176
19753,19788,683.9696961967,13965.1113471985
19603,19791,1043.9696961967,30938.5001564026
19792,19854,1204.26406871193,38561.3516578674
19800,19830,662.132034355964,11742.1948127747
19801,19847,889.705627484771,20468.5892066956
19829,19830,1076.10173055266,33998.3845863342
19833,19884,641.543289325507,12294.025302887
19836,19954,1520.95454429505,65533.4205055237
19655,19843,3145.58441227157,289748.317111969
19854,19884,1071.83766184074,30646.4004249573
19887,19901,1046.98484809835,28748.3165016174
19892,20064,2312.13203435596,134968.340457916
19884,19901,803.9696961967,19049.4214668274
19915,19952,1571.54328932551,65358.742893219
19915,19921,1742.13203435596,77015.2039833069
19948,19996,798.822509939086,18991.4185523987
19954,19985,858.822509939086,21838.0592079163
19962,20006,817.279220613579,17208.9745521545
19887,19984,1880.07142674936,103016.140995026
19990,20070,936.396103067893,25539.293888092
20006,20067,612.426406871193,9606.0267906189
20035,20167,1321.24891681028,49051.7223854065
20036,20085,1031.54328932551,29951.4026222229
19990,20053,1060.66017177982,33852.043800354
20060,20175,1565.51298552221,71423.7363014221
20064,20069,1751.54328932551,80372.2787818909
20036,20101,1796.10173055266,87597.542514801
20117,20232,2076.76190233248,127498.622974396
20131,20167,1230.36579926459,45419.644203186
20132,20183,776.98484809835,16353.6312904358
20053,20135,1204.26406871193,38561.3516578674
20163,20207,1068.82250993909,32906.2562599182
20166,20192,584.558441227157,9507.15434646606
20175,20232,1090.66017177982,35425.274684906
20163,20176,1815.80735803743,91996.5772438049
20190,20283,803.9696961967,19049.4214668274
20131,20193,1514.92424049175,68137.6210289001
20207,20248,932.132034355964,22583.9398841858
20212,20383,1358.52813742386,52845.173740387
20225,20359,2125.21861300698,128453.620029449
20232,20300,1016.10173055266,30502.7584114075
20238,20436,866.101730552664,22322.6055374146
20183,20245,937.279220613579,22512.4144325256
20232,20258,1320.36579926459,51719.6596107483
20285,20370,1029.41125496954,28101.1391944885
20287,20359,1580.95454429505,70365.1960792542
20300,20343,684.852813742386,12045.8638801575
20248,20309,1035.80735803744,31874.3276443481
20315,20402,1268.52813742386,46534.2316017151
20316,20324,833.9696961967,20407.8914070129
20287,20336,1641.83766184073,69502.2504615784
20349,20402,1083.38095116624,34829.6917610168
20359,20398,729.411254969543,14842.3661994934
20375,20383,552.426406871193,7843.83591842651
20398,20403,582.426406871193,8698.5711479187
20413,20432,556.690475583121,9275.0093421936
20413,20415,660,11351.911315918
20419,20504,1622.13203435596,66882.6475868225
