"from_node","to_node","lcp_length_m","lcp_cost"
12162,12201,866.101730552664,22322.6055374146
12165,12209,1174.26406871193,36759.9990577698
12114,12168,1019.11688245431,28966.0826759338
11904,12171,1958.52813742385,103544.222202301
11513,12191,5924.55844122716,880232.26166153
12195,12197,714.852813742386,13105.4518318176
12203,12261,1447.64501987817,62137.3262367249
12206,12207,402.426406871193,4221.99825668335
11736,12208,5161.61471607487,703076.740390778
12204,12209,1109.11688245431,33792.218662262
12072,12219,2815.58441227157,234017.136112213
12221,12259,1727.9393923934,86286.4309425354
12204,12225,893.9696961967,23231.5660743713
12227,12235,556.690475583121,9275.0093421936
12228,12241,3868.23376490863,385335.748447418
12229,12257,768.822509939086,17620.5237159729
12230,12309,943.675323681471,26372.4215431213
12233,12354,1869.41125496954,89254.7621498108
12145,12241,2012.13203435596,102436.948551178
12168,12250,1129.70562748477,32664.5855751038
12256,12257,769.705627484771,15450.5908851624
12206,12259,1196.10173055266,41442.520450592
12261,12305,1230.36579926459,45419.644203186
12262,12288,1264.26406871193,42284.026096344
12268,12372,1316.98484809835,44801.1624183655
12209,12272,1911.83766184073,93581.9322853088
12275,12289,784.264068711929,17459.9345436096
12280,12293,450,5362.73559570312
11868,12302,3362.86363288514,330506.461460114
12304,12311,504.852813742386,6647.45351028442
12305,12371,1208.52813742386,42501.5238685608
12256,12306,990,25160.6158752441
12268,12322,1982.13203435596,99440.3167762756
12330,12350,739.705627484771,14306.3269081116
12335,12375,2085.80735803743,118617.054416656
12336,12351,552.426406871193,7843.83591842651
12345,12378,466.690475583121,6729.75818634033
12259,12346,2008.23376490863,111409.321811676
12347,12371,2850.36579926459,218397.633213043
12289,12352,1040.95454429505,32152.8239326477
12353,12366,854.558441227157,19299.4547767639
12336,12366,814.264068711929,18714.4282875061
12372,12422,1091.54328932551,33229.4215126038
12375,12399,793.675323681471,18829.4566612244
12375,12376,1348.23376490863,53245.5179786682
12384,12417,752.132034355964,14945.1048316956
12387,12399,1098.82250993909,34641.2427101135
12389,12479,711.837661840736,14414.7271003723
12392,12443,534.852813742386,7437.04141616821
12309,12393,1371.83766184073,49073.3765602112
12398,12419,937.279220613579,22512.4144325256
12403,12773,6488.52813742385,1061678.99161148
12405,12437,487.279220613579,6342.41935348511
12419,12457,709.705627484771,13211.5916786194
12371,12426,1864.62986797652,102802.226184845
12353,12438,1269.41125496954,41973.6027259827
12440,12478,1232.13203435596,38915.3317909241
12443,12456,489.411254969543,7111.38271713257
12445,12478,636.396103067893,12357.6620864868
12446,13703,3981.83766184073,399262.663913727
12461,12512,1345.21861300698,53779.8909263611
12472,12484,2164.26406871193,119724.142856598
12457,12473,739.705627484771,14306.3269081116
12484,12518,1054.26406871193,30034.6502723694
12457,12492,920.95454429505,25310.1843528748
12495,12561,780,15751.440246582
12456,12497,896.101730552664,23896.6575965881
12417,12499,1246.69047558312,41535.4214515686
12497,12512,1355.51298552221,54331.3768806458
12513,12544,1093.67532368147,34846.8462562561
12302,12517,4383.74675043083,525136.292392731
12521,12612,2636.10173055266,181077.586277008
12478,12529,942.426406871193,22511.7166099548
12389,12533,1537.64501987817,69992.3521156311
12552,12564,1134.85281374239,32631.7426643372
12570,12590,623.9696961967,11684.2147331238
12580,12612,1834.62986797652,99599.6561927795
12588,12695,3075.29003975634,278730.113956451
12529,12596,1200,36819.791229248
12598,12699,1835.5129855222,96073.3932228088
12561,12609,1403.08657865101,57856.1170082092
12590,12612,923.9696961967,24702.3858070374
12621,12634,636.396103067893,12357.6620864868
12623,12849,1337.9393923934,53072.7758674622
12630,12717,1376.10173055266,53714.234287262
12641,12745,981.837661840736,25992.9035682678
12648,12695,2641.61471607487,202669.934360504
12641,12658,1090.66017177982,35425.274684906
12677,12986,6644.77272147524,1261703.61075211
12679,12727,517.279220613579,7100.37480545044
12690,13043,8157.93072687561,1951439.05289078
12712,13145,1506.39610306789,61295.3524513245
12717,12740,1031.54328932551,29951.4026222229
12725,12731,4736.98484809835,563548.86523819
12730,12769,1116.39610306789,35342.5297279358
12731,12800,1797.35064736294,95291.6716346741
12740,12762,786.396103067893,18364.5123176575
12748,12790,803.9696961967,19049.4214668274
12754,13052,2407.27922061358,145917.455448151
12769,12825,926.101730552664,25504.0459632874
12771,12838,1114.26406871193,33307.3248939514
12754,12773,2694.85281374239,182377.965076447
12790,12810,724.264068711929,15086.9711341858
12795,12819,1403.9696961967,53299.7778663635
12796,12891,1087.27922061358,30159.6188697815
12799,12910,1754.92424049175,90843.8460121155
12808,12855,1098.82250993909,34641.2427101135
12811,12865,2240.95454429505,133977.907260895
12819,12899,1366.69047558312,49415.3288612366
12745,12826,1864.62986797652,102802.226184845
12695,12836,3611.391770309,385245.944705963
12796,12837,1159.70562748477,34389.3206214905
12825,12838,1082.13203435596,30196.1432533264
12839,13048,2311.61471607487,157271.695987701
12838,12844,1239.41125496954,40078.1328163147
12849,12886,804.852813742386,16544.8042488098
12891,12929,637.279220613579,10603.8147773743
12910,12966,1158.82250993909,38204.7466773987
12929,12960,624.852813742386,10066.393787384
12936,12941,1649.11688245431,71199.0215187073
12826,12938,1892.13203435596,90684.3919715881
12941,12984,672.426406871193,11548.217754364
12886,12945,1180.66017177982,41382.0841407776
12948,12982,674.558441227157,12359.3640785217
12955,13015,2019.77705423413,119348.468997955
12966,12981,526.690475583121,8310.32976531982
12970,13048,1850.07142674936,99942.9910926819
12986,13008,1490.95454429505,63166.0176124573
13009,13056,858.822509939086,21838.0592079163
13015,13080,904.264068711929,22660.2615394592
13016,13056,1811.54328932551,85736.7907447815
12984,13022,1154.55844122716,34467.2422828674
13025,13167,1145.51298552221,39423.7118911743
13043,13051,1194.85281374239,36141.2125740051
13046,13630,2775.80735803743,202705.467075348
13048,13051,709.705627484771,13211.5916786194
13054,13245,1719.77705423413,87589.2736701965
12981,13069,2711.02597104441,216143.283115387
13073,13093,512.132034355964,7288.96727371216
13096,13184,1226.10173055266,43395.1179847717
13103,13176,1890.36579926459,102448.110385895
13107,13176,1054.26406871193,30034.6502723694
13118,13162,612.426406871193,9606.0267906189
13080,13125,2464.26406871193,154537.514499664
13022,13131,2767.64501987817,209792.288852692
13093,13145,630,10342.029083252
13051,13174,1848.82250993908,90643.3247413635
13182,13255,1093.67532368147,34846.8462562561
13145,13200,757.279220613579,14827.254611969
13216,13261,711.837661840736,14414.7271003723
13231,13261,962.132034355964,24023.5867652893
13260,13300,863.9696961967,21796.0669288635
13282,13348,1218.82250993909,41917.5246315002
13052,13298,4749.62553521762,664566.965213776
13300,13305,369.411254969543,4148.3325843811
13255,13306,1882.20346110533,104518.675113678
13312,13345,1409.11688245431,52770.0903663635
13345,13373,664.264068711929,12860.2012367249
13348,13398,706.690475583121,14581.3076667786
13352,13373,1548.82250993908,65061.5762062073
13357,13395,853.675323681471,21700.1994667053
13363,13371,1369.70562748477,47740.5817604065
13365,13426,1343.9696961967,49159.399936676
13371,13397,619.705627484771,10188.3286323547
13345,13376,1273.67532368147,46236.5434303284
13371,13377,714.852813742386,13105.4518318176
13426,13486,806.98484809835,17544.9693946838
13431,13510,1510.66017177982,66223.2041053772
13433,13584,2789.4826817189,221032.032627106
13162,13442,4701.83766184073,555807.408908844
13443,13598,1313.08657865101,50973.9720954895
13463,13590,1464.85281374239,54158.9754524231
13465,16023,294.852813742386,2404.25375747681
13426,13485,806.101730552664,19682.6224136353
13489,13588,1006.69047558312,27947.3332252502
13510,13619,1268.52813742386,46534.2316017151
13352,13521,1924.26406871193,95113.4451026917
13630,13805,1502.49783362056,66900.828956604
13485,13650,1008.82250993909,29562.4840736389
13657,13892,3926.83332908184,452154.883152008
13598,13667,1955.5129855222,107993.725925446
13695,13715,1472.13203435596,55220.4445838928
13703,13789,3224.04112294606,294632.084629059
13715,13736,1264.26406871193,42284.026096344
13727,13809,1460.95454429505,60835.0746803284
13729,13830,959.116882454314,25909.6941261292
13789,13867,851.543289325507,21041.3141517639
13845,13963,1338.82250993908,49814.1068458557
13855,13964,1516.69047558312,60276.9557533264
13892,13994,2225.5129855222,136965.329319
13463,13904,5375.72726577029,853238.257930756
13923,14001,1169.11688245431,37222.3804969788
13619,13938,3889.70562748477,379918.551364899
13963,14017,856.690475583121,20807.6045570374
13973,14005,602.132034355964,9826.00166702271
13809,13991,2054.55844122716,106970.606082916
13994,14057,784.264068711929,17459.9345436096
14038,14063,3046.69047558312,235334.029666901
14041,14231,3074.55844122716,238101.087833405
14042,14083,752.132034355964,14945.1048316956
14046,14101,759.411254969543,15943.8310585022
14060,14554,1190.95454429505,41578.7770729065
13991,14072,2907.35064736294,233907.78445816
14001,14078,1654.62986797652,81763.2678604126
14091,14216,1586.98484809835,64485.8475379944
14104,14301,2029.70562748477,104049.571018219
14163,14231,976.690475583121,26448.288974762
14165,14305,1277.9393923934,48462.5410804749
14216,14227,559.705627484771,8399.32942581177
14078,14250,3349.55410846826,331407.240222931
14251,14270,404.558441227157,4852.53804397583
14216,14261,1460.95454429505,60835.0746803284
14251,14286,623.9696961967,11684.2147331238
14370,14372,626.98484809835,11042.5383491516
14227,14405,2607.35064736294,191461.41324234
14431,14828,3100.66017177982,252134.97586441
14441,14660,3559.18830920367,351201.643222809
14372,14442,801.837661840736,17917.405216217
14467,14498,1739.11688245431,78861.7226295471
14498,14649,1539.41125496954,61018.7125282288
14405,14512,3104.04112294606,274636.415195465
14540,14596,1293.38095116624,48784.4138832092
14554,14620,792.426406871193,15972.5997276306
14571,14651,1140,33270.0269470215
14573,14610,662.132034355964,11742.1948127747
14596,14632,547.279220613579,7914.13931655884
14604,14651,1487.9393923934,65111.7993812561
14609,14781,1923.38095116624,101548.182834625
14641,14790,1520.95454429505,65533.4205055237
14647,14714,1117.27922061358,31817.5742530823
14649,14790,1150.66017177982,39317.6665077209
14660,14740,1563.38095116624,69396.960849762
14442,14673,3459.41125496954,301598.425357819
14632,14674,912.426406871193,21116.9815635681
14699,14780,744.852813742386,14205.3341560364
14705,14790,823.675323681471,20208.6590042114
14712,14736,1286.98484809835,42831.6638832092
14719,14905,2299.18830920368,155404.976200104
14720,14932,6140.80302527854,1068162.76700211
14604,14755,2336.46752981725,161003.149784088
14761,14905,1390.66017177982,56677.2443580627
14781,14784,432.426406871193,4859.45412826538
14809,14964,1502.13203435596,57470.0911903381
14780,14820,2311.24891681028,139445.031833649
14828,14892,1394.55844122716,49841.472782135
14844,14917,589.705627484771,9273.59349441528
14875,14988,749.116882454314,16422.057056427
14882,14890,624.852813742386,10066.393787384
14882,14898,810,16941.322479248
14913,14964,1058.52813742386,33102.5086250305
14915,14999,846.396103067893,21134.0335884094
14920,14970,612.426406871193,9606.0267906189
14915,14923,1422.79220613578,60002.332447052
14932,15109,1847.9393923934,97768.7826881409
14975,15102,1482.79220613578,65009.6016731262
15020,15089,1355.51298552221,54331.3768806458
15076,15179,1173.38095116624,40593.8688850403
15085,15218,1774.62986797652,93280.0826454163
15089,15153,1348.23376490863,53245.5179786682
14988,15091,1182.42640687119,35320.4800071716
15092,15178,1182.42640687119,35320.4800071716
14913,15127,1313.08657865101,50973.9720954895
15139,15310,1601.54328932551,67746.0793190002
15153,15227,1220.95454429505,43562.9352760315
14913,15155,1654.62986797652,81763.2678604126
15165,15262,1484.55844122716,56349.000125885
15179,15192,621.837661840736,11232.9405250549
15180,15199,803.9696961967,19049.4214668274
15181,15286,1923.38095116624,101548.182834625
15155,15209,3652.20346110532,358958.916416168
15218,15287,768.822509939086,17620.5237159729
15226,15257,1064.55844122716,29444.0971412659
15227,15279,1040.95454429505,32152.8239326477
15233,15287,616.690475583121,11293.6248664856
15244,15453,1028.52813742386,31331.0480995178
15180,15257,1001.54328932551,28374.8578224182
15227,15262,1353.38095116624,53117.1222267151
15091,15281,2607.35064736294,191461.41324234
15305,16785,1461.83766184073,55476.0652198792
15310,15371,716.98484809835,14098.4138832092
15244,15328,1215.80735803744,43587.6057624817
15350,15369,864.852813742386,19064.2743415833
15279,15351,1568.52813742386,68853.2355079651
15369,15401,833.9696961967,20407.8914070129
15381,15474,1625.51298552221,76639.9050331116
15382,15453,1245.80735803744,45664.1655311584
15399,15461,1214.55844122716,38040.7999305725
15369,15406,1501.24891681028,62047.7736549377
15414,15606,1408.23376490863,57789.2901649475
15440,15537,916.690475583121,23562.3492164612
15453,15530,886.690475583121,22168.1591529846
15455,15461,1736.10173055266,82284.7471656799
15351,15524,1943.08657865101,106138.897983551
15531,15562,544.264068711929,8840.94507217407
15532,15612,888.822509939086,23309.5198860168
15564,15663,1213.67532368147,42279.6460609436
15572,15643,539.116882454314,8747.98983383179
15590,15731,2549.4826817189,60499.8878822327
15591,15669,704.558441227157,13402.7516212463
15600,15606,1152.42640687119,33565.7451438904
15562,15611,848.528137423857,21786.8062210083
15627,15682,1108.23376490863,36484.8123512268
15642,15674,814.264068711929,18714.4282875061
15591,15661,1586.10173055266,69746.1210670471
15663,15675,879.411254969543,20889.4369239807
15679,15682,659.116882454314,12909.8322944641
15697,15769,1324.26406871193,46186.7009010315
15700,15905,1244.55844122716,39894.7697181702
15719,15753,1003.67532368147,29652.3520088196
15474,15723,2634.85281374239,174368.494983673
15731,15752,1082.13203435596,30196.1432533264
15752,15780,446.98484809835,5920.26056289673
15661,15756,1592.13203435596,64453.0009803772
15758,16240,4052.49783362055,431458.998935699
15769,15851,1018.23376490863,31233.0865859985
15756,15770,2157.35064736294,134706.587619781
15756,15806,9113.08657865101,2090836.84903336
15818,16070,2336.98484809835,138315.387943268
15825,15912,752.132034355964,14945.1048316956
15839,15914,877.279220613579,19770.6944923401
15851,15889,744.852813742386,14205.3341560364
15780,15853,956.101730552664,27132.4560432434
15876,15956,1053.38095116624,32960.2681922913
15879,15954,1333.67532368147,50321.1635475159
15853,15881,1068.82250993909,32906.2562599182
15889,15901,469.705627484771,6059.33810806274
15881,15895,1182.42640687119,35320.4800071716
15905,16107,1191.83766184074,37477.1910438538
15914,16014,806.98484809835,17544.9693946838
15920,15954,1051.24891681028,32145.6826210022
15851,15957,913.675323681471,24788.9556770325
15966,15976,699.411254969543,13732.4068031311
15976,16016,909.411254969543,22244.9071083069
15954,16017,1820.95454429505,91199.4130592346
16065,16070,614.558441227157,10412.138507843
16067,16245,2090.07142674936,125599.629184723
16016,16089,1313.9696961967,47162.9770851135
16014,16091,1406.10173055266,55894.9899635315
16099,16349,2842.20346110532,226252.019931793
16107,16205,964.264068711929,25477.202091217
16108,16131,714.852813742386,13105.4518318176
15881,16146,2208.82250993908,127281.42294693
16149,16252,629.116882454314,11800.1722145081
16149,16190,794.558441227157,16812.3234901428
16215,16247,699.411254969543,13732.4068031311
16089,16225,1521.83766184073,59971.4603004456
16240,16400,459.411254969543,6305.82597732544
16245,16398,1711.24891681028,78908.7430152893
16065,16254,1306.69047558312,45385.3752479553
16288,16313,942.426406871193,22511.7166099548
16294,16367,919.705627484771,21833.324344635
16298,16487,1436.10173055266,58112.4853248596
16298,16303,2081.54328932551,112102.175205231
16308,16472,3164.04112294606,284549.772373199
16247,16313,956.98484809835,24216.1417579651
16252,16319,1027.27922061358,26967.8989295959
16091,16329,1990.66017177982,110304.56961441
16332,16340,864.852813742386,19064.2743415833
16333,16436,1014.85281374239,26152.8022956848
16349,16525,2618.01081914276,202828.619258881
16367,16462,893.9696961967,23231.5660743713
16374,16389,572.132034355964,8927.65202713013
16332,16383,1273.67532368147,46236.5434303284
16398,16431,1561.24891681028,66603.2379493713
16411,16487,806.98484809835,17544.9693946838
16424,16431,1179.41125496954,36430.0168190002
16447,16579,834.852813742386,17784.3920173645
16460,16468,1117.27922061358,31817.5742530823
16462,16527,776.98484809835,16353.6312904358
16472,16612,1947.35064736294,111076.74930191
16498,16537,526.690475583121,8310.32976531982
16499,16744,1381.24891681028,53214.9293556213
16502,16579,702.426406871193,12582.9529380798
16424,16522,2004.85281374239,101134.206287384
16526,16610,936.396103067893,25539.293888092
16411,16549,1057.27922061358,28535.8541297913
16553,16565,724.264068711929,15086.9711341858
16522,16555,2275.21861300698,145676.965549469
16468,16568,2064.85281374239,107253.676197052
16537,16570,586.690475583121,10273.0250740051
16400,16598,2492.49783362055,174710.133213043
16656,16734,1040.95454429505,32152.8239326477
16579,16661,789.411254969543,17115.4064979553
16665,16818,972.426406871193,23959.1724815369
16679,16769,487.279220613579,6342.41935348511
16685,16785,956.98484809835,24216.1417579651
16708,16910,2110.66017177982,122816.84305191
16734,16804,702.426406871193,12582.9529380798
16744,16785,1008.82250993909,29562.4840736389
16752,16871,1371.83766184073,49073.3765602112
16784,17130,3094.26406871193,242285.581272125
16803,16804,492.426406871193,6261.64500045776
16808,17106,2099.4826817189,129640.227176666
16835,17128,2973.74675043083,256208.931003571
16842,16846,666.396103067893,13319.5294456482
16871,16946,948.822509939086,26356.1651954651
16873,16980,744.852813742386,14205.3341560364
16886,17172,1655.51298552221,79308.8150978088
16910,16970,1166.10173055266,39527.3602027893
16916,16967,602.132034355964,9826.00166702271
16927,16963,849.411254969543,19587.1674537659
16946,17014,591.837661840736,10262.8071632385
16961,16992,969.411254969543,25083.0231971741
16972,17017,888.822509939086,23309.5198860168
16977,17035,1199.11688245431,39016.62707901
17010,17091,929.116882454314,24448.7979469299
17014,17035,667.279220613579,11597.579334259
17072,17464,3360.73159852918,327241.867832184
17094,17150,708.822509939086,15044.7035484314
17035,17106,961.248916810279,27175.3300666809
17117,17792,1769.11688245431,81493.4870948792
17128,17189,1326.39610306789,48487.7177467346
17130,17214,2368.23376490863,150939.214878082
17172,17287,1188.82250993909,40052.097202301
17179,17270,1181.54328932551,38395.6045265198
17186,17718,1346.10173055266,51583.243686676
17187,17190,877.279220613579,19770.6944923401
17189,17262,801.837661840736,17917.405216217
17196,17482,2498.52813742385,163893.423007965
17214,17282,654.852813742386,11035.9816474915
17106,17227,1545.80735803743,68380.0969581604
17190,17251,899.116882454314,23013.3850440979
17270,17356,1064.55844122716,29444.0971412659
17262,17356,916.690475583121,23562.3492164612
17287,17398,1557.35064736294,71984.1160850525
17400,17797,1846.69047558312,88134.9577674866
17433,17615,1194.85281374239,36141.2125740051
17187,17481,3242.86363288514,308376.001499176
17482,17759,2322.79220613578,150577.304721832
17227,17572,2478.82250993908,159010.674472809
17615,17679,561.837661840736,9310.03136062622
17663,17802,847.279220613579,18472.739200592
17731,17799,1035.80735803744,31874.3276443481
17756,17895,847.279220613579,18472.739200592
17759,17832,786.396103067893,18364.5123176575
17718,17797,1478.52813742386,61763.910068512
17799,17912,810,16941.322479248
17834,17978,980.95454429505,28612.7298316956
17841,17912,859.705627484771,19144.3252296448
17834,17854,1086.39610306789,33619.0973854065
17887,17895,1210.66017177982,43466.3520698547
17917,18015,1039.70562748477,27751.3225746155
17912,17947,847.279220613579,18472.739200592
17961,18057,848.528137423857,21786.8062210083
17978,17991,792.426406871193,15972.5997276306
18006,18101,653.9696961967,12778.2569351196
18007,18095,1712.49783362056,86488.9323768616
18014,18105,914.558441227157,21973.012424469
18015,18024,924.852813742386,21763.7444343567
18006,18024,762.426406871193,14795.1439476013
18027,18124,1907.9393923934,103727.896945953
17792,18037,2256.39610306789,132077.969150543
18057,18078,874.264068711929,21305.088809967
18077,18169,1597.27922061358,64551.3334999084
18078,18188,422.132034355964,5146.81377792358
18024,18094,1297.27922061358,42742.7342567444
18015,18095,1273.67532368147,46236.5434303284
18105,18124,902.132034355964,21207.3084754944
18124,18196,651.837661840736,12261.9700202942
18136,18390,937.279220613579,22512.4144325256
18139,18169,1212.42640687119,37127.9360618591
18158,18307,1189.70562748477,36163.5845069885
18169,18172,732.426406871193,13670.4088096619
18078,18173,942.426406871193,22511.7166099548
18196,18243,799.705627484771,16635.3261146545
18244,18252,1096.69047558312,32697.9478187561
18188,18252,724.264068711929,15086.9711341858
18254,18705,1520.95454429505,65533.4205055237
18095,18255,1689.77705423413,84593.290348053
18260,18302,524.558441227157,7816.66182327271
18264,18295,793.675323681471,18829.4566612244
18282,18376,968.528137423857,27879.7211647034
18317,18492,1310.95454429505,49765.876499176
18318,18635,2773.67532368147,198975.222080231
18252,18324,876.396103067893,22553.0999946594
18244,18353,1099.70562748477,30980.3216896057
18255,18391,1877.9393923934,100726.907932281
18307,18397,2174.04112294606,139798.837406158
18302,18398,811.248916810279,19604.8494300842
18437,18616,1626.39610306789,70721.2521095276
18440,18480,522.426406871193,7026.38004684448
18449,18518,956.98484809835,24216.1417579651
18503,18581,1080,29900.2626647949
18514,18521,804.852813742386,16544.8042488098
18549,18590,773.9696961967,17727.9607887268
18559,18700,874.264068711929,21305.088809967
18562,18581,866.98484809835,20075.8061256409
18563,18627,574.264068711929,9798.65240859985
18559,18564,872.132034355964,19857.6615943909
18569,18590,1212.42640687119,37127.9360618591
18582,18782,1049.11688245431,30536.2990760803
18592,18705,963.380951166243,27671.7547874451
18616,18721,732.426406871193,13670.4088096619
18631,18871,1365.80735803743,54308.3010902405
18635,18799,1071.83766184074,30646.4004249573
18549,18642,1400.95454429505,56306.7610816956
18713,19135,2063.9696961967,110739.482395172
18718,18776,853.675323681471,21700.1994667053
18136,18727,1744.62986797652,90149.2628822327
18743,18820,624.852813742386,10066.393787384
18750,18928,1812.79220613578,95166.3775367737
18782,18894,883.675323681471,23223.4374427795
18787,18817,1010.95454429505,30372.4613380432
18627,18795,1269.41125496954,41973.6027259827
18821,18931,992.132034355964,25490.2182655334
18838,18993,1542.42640687119,59933.6245994568
18569,18855,1679.11688245431,73714.4898414612
18859,19176,864.852813742386,19064.2743415833
18871,18918,823.675323681471,20208.6590042114
18880,19105,757.279220613579,14827.254611969
18881,19141,1376.10173055266,53714.234287262
18894,18926,1292.13203435596,42721.6099891663
18928,18985,842.132034355964,18571.0300941467
18931,18966,636.396103067893,12357.6620864868
18983,19082,709.705627484771,13211.5916786194
18993,19186,1349.11688245431,48612.8575782776
18743,18996,1316.10173055266,49480.1969337463
19017,19092,619.705627484771,10188.3286323547
19025,19135,1748.52813742386,84028.6401100159
19027,19141,913.675323681471,24788.9556770325
18817,19064,1626.39610306789,70721.2521095276
18931,19068,1378.23376490863,55546.2873573303
19089,19627,1540.66017177982,68696.3540077209
18983,19091,1116.39610306789,35342.5297279358
19124,20052,501.837661840736,7525.93011856079
19135,19186,902.132034355964,21207.3084754944
19136,19442,1244.55844122716,39894.7697181702
19141,19198,752.132034355964,14945.1048316956
19147,19254,1574.92424049175,73504.6287879944
19159,19254,1420.66017177982,59012.4277992249
19185,19292,1435.21861300698,61078.4993934631
19186,19197,1062.42640687119,28556.0983543396
19222,19289,961.248916810279,27175.3300666809
19230,19420,1076.98484809835,30357.8152198792
19247,19293,499.705627484771,6791.11839675903
19254,19362,966.396103067893,27073.452091217
19260,19278,812.132034355964,17311.3832130432
19286,19362,891.837661840736,21754.5074501038
19289,19356,784.264068711929,17459.9345436096
19292,19387,607.279220613579,9665.85934829712
19300,19326,890.95454429505,23981.4990615845
19328,19460,962.132034355964,24044.0718727112
19355,19356,632.132034355964,10752.5480232239
19385,19516,649.705627484771,11152.5926551819
19387,19399,877.279220613579,19770.6944923401
19412,19460,564.852813742386,8266.9236946106
19413,19420,1082.13203435596,30196.1432533264
19420,19505,686.98484809835,13031.1050758362
19425,19474,933.380951166243,26297.8142166138
19385,19427,762.426406871193,14795.1439476013
19442,19446,642.426406871193,10550.7619743347
19446,19518,664.264068711929,12865.8686256409
19412,19465,1022.13203435596,27019.8650550842
19362,19472,882.426406871193,19759.5256919861
19484,19543,1202.13203435596,37088.7000160217
19487,19539,727.279220613579,13709.2991371155
19492,19733,1087.27922061358,30159.6188697815
19493,19518,612.426406871193,9606.0267906189
18713,19500,2278.59956417322,153748.481624603
19493,19502,1335.80735803743,52093.1416053772
19532,19543,979.705627484771,24702.3234596252
19516,19537,836.98484809835,18794.4681129456
19539,19577,424.264068711929,5595.725440979
19546,19664,1086.39610306789,33619.0973854065
19575,19597,1068.82250993909,32906.2562599182
19626,19761,894.852813742386,20393.8621101379
19627,19743,1526.10173055266,64980.0332984924
19631,19988,1577.9393923934,72776.3916053772
19658,19994,1602.42640687119,64665.8153343201
19660,19755,981.837661840736,25992.9035682678
19664,19755,734.558441227157,14492.3396644592
19577,19666,579.411254969543,9726.56453323364
19692,19804,1169.11688245431,37222.3804969788
19666,19719,849.411254969543,19587.1674537659
19484,19721,1200,36819.791229248
19743,19928,1179.41125496954,36430.0168190002
19575,19756,2494.62986797652,178428.752719879
19757,19997,1367.9393923934,55408.1944007874
19760,19935,1272.42640687119,40870.1269798279
19781,19860,632.132034355964,10752.5480232239
19794,19958,736.690475583121,15757.5968971252
19755,19797,1128.82250993909,36395.169467926
19808,19975,896.101730552664,23896.6575965881
19814,19823,499.705627484771,6791.11839675903
19743,19837,1394.55844122716,49841.472782135
19755,19839,1082.13203435596,30196.1432533264
19863,20045,2134.26406871193,116482.790439606
19837,19879,1613.9696961967,69217.0914039612
19719,19890,1746.39610306789,80879.3931007385
19917,19988,934.264068711929,24038.7606544495
19924,20167,1987.27922061358,99635.4168739319
19928,19975,653.9696961967,12778.2569351196
19935,19958,569.116882454314,9699.45223236084
19979,19993,1791.83766184073,82431.142124176
19958,19993,683.9696961967,13965.1113471985
19808,19996,1043.9696961967,30938.5001564026
19997,20059,1204.26406871193,38561.3516578674
20005,20035,662.132034355964,11742.1948127747
20006,20052,889.705627484771,20468.5892066956
20034,20035,1076.10173055266,33998.3845863342
20038,20089,641.543289325507,12294.025302887
20041,20159,1520.95454429505,65533.4205055237
19860,20048,3145.58441227157,289748.317111969
20059,20089,1071.83766184074,30646.4004249573
20092,20106,1046.98484809835,28748.3165016174
20097,20269,2312.13203435596,134968.340457916
20089,20106,803.9696961967,19049.4214668274
20120,20157,1571.54328932551,65358.742893219
20120,20126,1742.13203435596,77015.2039833069
20153,20201,798.822509939086,18991.4185523987
20159,20190,858.822509939086,21838.0592079163
20167,20211,817.279220613579,17208.9745521545
20092,20189,1880.07142674936,103016.140995026
20195,20275,936.396103067893,25539.293888092
20211,20272,612.426406871193,9606.0267906189
20240,20372,1321.24891681028,49051.7223854065
20241,20290,1031.54328932551,29951.4026222229
20195,20258,1060.66017177982,33852.043800354
20265,20380,1565.51298552221,71423.7363014221
20269,20274,1751.54328932551,80372.2787818909
20241,20306,1796.10173055266,87597.542514801
20322,20437,2076.76190233248,127498.622974396
20336,20372,1230.36579926459,45419.644203186
20337,20388,776.98484809835,16353.6312904358
20258,20340,1204.26406871193,38561.3516578674
20368,20412,1068.82250993909,32906.2562599182
20371,20397,584.558441227157,9507.15434646606
20380,20437,1090.66017177982,35425.274684906
20368,20381,1815.80735803743,91996.5772438049
20395,20488,803.9696961967,19049.4214668274
20336,20398,1514.92424049175,68137.6210289001
20412,20453,932.132034355964,22583.9398841858
20417,20588,1358.52813742386,52845.173740387
20430,20564,2125.21861300698,128453.620029449
20437,20505,1016.10173055266,30502.7584114075
20443,20641,866.101730552664,22322.6055374146
20388,20450,937.279220613579,22512.4144325256
20437,20463,1320.36579926459,51719.6596107483
20490,20575,1029.41125496954,28101.1391944885
20492,20564,1580.95454429505,70365.1960792542
20505,20548,684.852813742386,12045.8638801575
20453,20514,1035.80735803744,31874.3276443481
20520,20607,1268.52813742386,46534.2316017151
20521,20529,833.9696961967,20407.8914070129
20492,20541,1641.83766184073,69502.2504615784
20554,20607,1083.38095116624,34829.6917610168
20564,20603,729.411254969543,14842.3661994934
20580,20588,552.426406871193,7843.83591842651
20603,20608,582.426406871193,8698.5711479187
20618,20637,556.690475583121,9275.0093421936
20618,20620,660,11351.911315918
20624,20709,1622.13203435596,66882.6475868225
20575,20642,1362.42640687119,46817.0523948669
20645,20657,662.132034355964,11742.1948127747
20637,20658,901.248916810279,24053.694278717
20661,20693,939.411254969543,23637.5530128479
20664,20670,649.705627484771,11152.5926551819
